#EXPORTTYPE:DATA ALL
#FILE:drifttest2.ngb-bs3
#FORMAT:NETZSCH5
#FTYPE:ANSI
#IDENTITY:nothing
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#INSTRUMENT:NETZSCH STA 449F3
#PROJECT:copyrolysis
#DATE/TIME:05.03.2021 03:09
#CORR. FILE:
#TEMPCAL:TCALZERO.TCX
#SENSITIVITY:SENSZERO.EXX
#LABORATORY:UNA - FCQ - AI
#OPERATOR:AD
#REMARK:
#SAMPLE:coconut
#SAMPLE MASS /mg:0
#MATERIAL:EMPTY
#REFERENCE:Empty
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:DSC/TG pan Al2O3
#SAMPLE CRUCIBLE MASS /mg:0
#REFERENCE CRUCIBLE MASS /mg:140.87
#DSC RANGE /µV:5000
#TG RANGE /mg:35000
#TAU-R:---
#CORR. CODE:000
#EXO:-1
#RANGE:20°C/06:00/20°C
#SEGMENT:S1/1
#SEG. 1:20°C/06:00/20°C

##Temp./°C;Time/min;DSC/uV;Mass loss/mg;Gas Flow(protective)/(ml/min);DTG/(mg/min);Sensit./(uV/mW)
20.55600;339.35000;0.14496;      -0.46498;     20.00000;-8.670471e-004;1.00000
20.57700;339.40000;0.14725;      -0.46508;     20.00000;-8.760827e-004;1.00000
20.58000;339.45000;0.15030;      -0.46508;     20.00000;-8.840987e-004;1.00000
20.56400;339.50000;0.14725;      -0.46518;     20.00000;-8.908145e-004;1.00000
20.56900;339.55000;0.14572;      -0.46528;     20.00000;-8.921878e-004;1.00000
20.57000;339.60000;0.14420;      -0.46538;     20.00000;-8.866856e-004;1.00000
20.57000;339.65000;0.14648;      -0.46538;     20.00000;-8.802073e-004;1.00000
20.56900;339.70000;0.14725;      -0.46538;     20.00000;-8.768596e-004;1.00000
20.58000;339.75000;0.15182;      -0.46538;     20.00000;-8.749549e-004;1.00000
20.56100;339.80000;0.14572;      -0.46538;     20.00000;-8.725329e-004;1.00000
20.57700;339.85000;0.14648;      -0.46538;     20.00000;-8.689914e-004;1.00000
20.57100;339.90000;0.15030;      -0.46548;     20.00000;-8.654145e-004;1.00000
20.57100;339.95000;0.14801;      -0.46548;     20.00000;-8.627877e-004;1.00000
20.56300;340.00000;0.14801;      -0.46557;     20.00000;-8.604475e-004;1.00000
20.56300;340.05000;0.14801;      -0.46567;     20.00000;-8.580296e-004;1.00000
20.56400;340.10000;0.14648;      -0.46567;     20.00000;-8.564344e-004;1.00000
20.56100;340.15000;0.14877;      -0.46577;     20.00000;-8.565979e-004;1.00000
20.56600;340.20000;0.14572;      -0.46577;     20.00000;-8.582194e-004;1.00000
20.56600;340.25000;0.14877;      -0.46557;     20.00000;-8.603583e-004;1.00000
20.56800;340.30000;0.14648;      -0.46547;     20.00000;-8.625761e-004;1.00000
20.57100;340.35000;0.14801;      -0.46527;     20.00000;-8.648114e-004;1.00000
20.56000;340.40000;0.14420;      -0.46507;     20.00000;-8.670611e-004;1.00000
20.55800;340.45000;0.14572;      -0.46497;     20.00000;-8.693321e-004;1.00000
20.56500;340.50000;0.14725;      -0.46487;     20.00000;-8.716245e-004;1.00000
20.55700;340.55000;0.14420;      -0.46487;     20.00000;-8.739223e-004;1.00000
20.56800;340.60000;0.14191;      -0.46487;     20.00000;-8.762180e-004;1.00000
20.56800;340.65000;0.14267;      -0.46487;     20.00000;-8.785139e-004;1.00000
20.56800;340.70000;0.14420;      -0.46487;     20.00000;-8.808123e-004;1.00000
20.56200;340.75000;0.14648;      -0.46487;     20.00000;-8.831210e-004;1.00000
20.55600;340.80000;0.14267;      -0.46487;     20.00000;-8.854488e-004;1.00000
20.55000;340.85000;0.14496;      -0.46487;     20.00000;-8.876668e-004;1.00000
20.57300;340.90000;0.14114;      -0.46486;     20.00000;-8.894223e-004;1.00000
20.56200;340.95000;0.14572;      -0.46486;     20.00000;-8.906854e-004;1.00000
20.54900;341.00000;0.14496;      -0.46486;     20.00000;-8.917942e-004;1.00000
20.57000;341.05000;0.14191;      -0.46486;     20.00000;-8.928876e-004;1.00000
20.54900;341.10000;0.14343;      -0.46486;     20.00000;-8.939834e-004;1.00000
20.56100;341.15000;0.14191;      -0.46536;     20.00000;-8.950388e-004;1.00000
20.54900;341.20000;0.14267;      -0.46586;     20.00000;-8.955691e-004;1.00000
